accX,accY,accZ,gyroX,gyroY,gyroZ,Activity
-0.781076,1.433719,9.379944,-0.533624,-0.149544,0.70093,1
0.585433,2.10133,7.803572,0.087963,0.055825,-0.34601,1
0.078437,3.075804,13.068873,0.299606,-0.225757,0.024369,1
-0.289049,1.756897,6.624025,0.337719,0.026776,0.367342,1
0.003293,2.363435,9.133557,-0.166496,0.381386,0.387959,1
-0.511187,1.555415,10.275083,0.098744,0.052497,-0.014316,1
-0.660127,3.589985,12.226724,-0.045078,-0.425268,0.039017,1
-0.626896,0.496368,11.847862,1.007572,0.610799,0.395648,0
1.569337,0.290246,9.840686,-0.031999,-0.086,-0.091209,1
0.036075,2.455344,6.962771,-0.074484,0.134928,0.288422,1
-0.228575,1.48132,12.980706,-0.123694,-0.537248,0.22401,1
0.724044,2.494263,9.194779,0.017281,0.112452,-0.224712,1
-0.326471,2.876868,7.529941,0.249193,0.235347,-0.196841,1
-0.550555,1.36561,9.780811,0.108492,-0.035943,-0.550362,1
-0.55295,2.242936,8.988508,-0.005646,-0.017303,0.022764,1
-0.151784,1.490451,7.21305,-0.076473,0.016134,0.013125,1
-0.650996,2.547852,7.790699,-0.108502,0.146829,-0.2296,1
-0.155676,3.581153,10.903177,-0.306277,0.138545,-0.436532,1
-0.388143,3.720813,11.039843,-0.128412,0.33908,-0.606866,1
-0.736319,1.667233,11.169772,0.328529,-0.035666,-0.054403,1
0.639171,1.823508,9.763746,-0.158008,0.456206,0.161392,1
1.444796,1.890269,10.291848,-0.544281,0.441804,-0.283584,1
1.180146,2.823429,7.696545,0.202714,-0.126406,0.191672,1
0.30282,1.387016,12.155023,-0.099083,-0.018927,-0.294417,1
-0.384999,2.262246,9.24717,-0.21903,-0.049787,0.101157,1
-0.202828,2.498454,13.865367,-1.01076,-0.073685,-0.208997,1
-0.170196,3.083588,8.709788,-1.012285,-0.310385,-0.319663,1
-0.611778,3.44793,8.690927,0.015327,0.206125,-0.086601,1
-0.479603,3.052602,6.368656,-0.036494,0.315401,-0.31932,1
0.979563,0.776585,6.715186,-0.05494,-0.418578,-0.10278,1
-0.148192,3.718268,11.809392,0.097544,0.039911,-0.15954,1
-0.46628,1.409619,9.590107,-0.002917,-0.021319,-0.016962,0
-1.231639,2.007176,11.387869,-0.046512,0.11225,0.366589,1
-0.385748,1.102158,9.202713,0.025235,-0.242168,-0.12592,1
-0.505948,3.431764,11.170371,0.206144,-0.139696,0.114361,1
0.497715,2.00059,7.251969,0.271401,0.124898,0.036759,1
-0.315244,2.363585,8.243058,0.172539,0.061817,-0.011275,1
-0.357906,3.509602,8.048014,-0.102417,-0.038165,0.008999,1
-0.841849,2.964136,12.070749,0.185022,-0.100381,0.03875,1
-0.603096,0.722398,8.034093,-0.275405,-0.362755,-0.317591,1
-0.625549,3.308121,7.986492,0.300451,-0.03001,0.307332,1
-0.289797,1.146915,9.354797,0.013402,-0.044496,-0.011721,0
0.305814,1.82755,7.572902,-0.199986,0.227494,0.08077,1
-0.847987,3.424728,10.609787,0.157796,-0.051546,-0.079067,1
1.14467,3.841911,11.136092,0.193296,-0.294624,0.129502,1
-0.229323,3.444487,7.927964,0.466346,-0.040479,0.234523,1
0.148791,2.27916,6.04967,0.056759,0.038723,0.433262,1
-0.353565,1.975143,7.145391,-0.054063,-0.137128,-0.059818,1
-1.095272,2.694098,11.509117,0.350534,0.45014,0.537089,1
0.88496,0.831371,7.466024,-0.021922,0.028728,0.194029,1
0.906216,2.016906,12.34438,-0.100603,-0.145949,-0.212627,1
0.151485,4.360432,7.422764,0.134257,-0.239706,0.14042,1
1.168021,0.698448,8.713081,0.189145,0.032601,-1.353198,1
-0.741708,1.424438,9.349557,0.020487,-0.135376,-0.099057,1
1.642983,1.094524,9.48802,-0.125358,0.306703,-0.571227,1
0.230521,1.376837,6.991511,-0.136738,0.156572,0.175863,1
1.095272,3.220104,11.331286,0.17384,-0.032288,0.096154,1
-0.522264,1.617087,11.87795,-0.254571,-0.265013,-0.19345,1
0.113464,2.931354,8.175848,0.151581,0.57777,0.137333,1
0.296683,1.738784,7.024443,0.286885,0.083444,0.312877,1
-0.248932,1.057401,12.385245,0.035847,0.013138,0.360773,1
1.068029,3.804189,10.532398,0.262541,-0.084563,-0.06933,1
-0.246986,2.850522,7.012318,-0.156345,0.550797,-0.435366,1
-0.267494,3.42877,10.323582,-0.590712,0.016411,-0.006421,1
0.220192,1.611848,8.580756,-0.314112,0.111038,0.188943,1
-0.592468,4.426295,10.773696,0.198065,-0.029957,-0.202578,1
0.005988,1.892365,7.744745,0.255186,-0.358575,0.029842,1
-0.653391,1.176553,9.494306,-0.258208,0.092242,0.496216,1
-0.083826,3.84685,11.615695,-0.393852,0.219044,-0.461166,1
0.108375,3.5343,11.86807,0.082897,0.293747,-0.007696,1
-0.243843,3.498824,7.577393,0.02003,-0.184995,0.065329,1
-0.581241,3.14017,11.984229,-0.033803,0.205639,-0.317849,1
0.304467,2.032923,8.863219,-0.048819,-0.178517,-0.136881,1
0.090711,1.838926,9.669143,0.292329,-0.129401,0.147516,1
-1.394799,1.638642,11.244916,-0.061104,-0.033209,0.291526,1
1.396296,0.851729,7.111561,0.130427,0.248578,0.101201,1
-0.784219,1.893263,9.599987,0.298571,-0.029696,-0.629688,1
0.898581,0.817001,7.443571,-0.844037,-0.070723,0.514578,1
0.837658,2.290237,9.128318,-0.260727,-0.437552,-0.457637,1
-0.827629,0.482896,8.921298,-0.418029,-0.003636,0.038853,1
0.693358,3.275339,8.573871,-0.209163,0.040284,-0.09685,1
-0.246238,0.80802,10.269095,-0.006779,0.221722,0.096078,1
1.350192,1.864523,9.020392,0.357931,-0.061789,-0.165212,1
-0.298928,2.761458,14.173127,-0.265606,-0.254482,-0.625023,1
-0.176633,3.055446,11.071876,-0.070187,0.13584,0.056397,1
1.761986,0.202679,7.609426,0.040737,0.084514,-0.091942,1
-0.633183,1.919758,10.15638,0.007717,0.060127,0.489479,1
1.277294,-0.522414,9.909094,0.435168,0.280917,-0.431384,1
0.748593,1.983825,9.742041,0.043663,-0.034389,0.006626,1
2.185455,2.44292,7.244335,0.242599,0.172677,0.085682,1
-0.136067,3.409909,12.597803,0.278222,0.128155,0.109003,1
-0.925076,2.997966,9.706415,0.26877,0.14221,0.32573,1
-0.08158,2.082919,6.286926,0.219519,-0.212509,0.119664,1
-0.042811,3.208428,7.821685,0.037235,-0.073886,-0.38519,1
0.103435,3.131488,11.899954,-0.362963,0.430635,-0.422534,1
-0.987946,3.201991,11.595188,0.031817,0.050785,0.146098,1
-0.832419,1.874702,9.941277,0.016902,0.026687,-0.049007,1
-1.590742,1.930086,10.455907,0.352669,-0.252654,-0.439478,1
1.328038,1.276396,9.681268,0.01692,-0.028679,-0.048434,1
-0.581391,2.689906,9.871073,-0.055978,0.215864,0.27471,1
-0.146845,2.468966,6.997199,-0.354564,0.251557,0.083714,1
-0.498014,4.974156,11.582015,0.442531,0.077497,0.150154,1
-0.006137,0.48574,7.91045,0.353972,0.166119,-0.023478,1
-0.020358,3.750451,9.817634,-0.176427,0.13367,0.255825,1
0.223485,3.126698,12.31534,-0.058113,0.046481,0.300801,1
-1.151106,4.019741,11.223211,0.184147,0.080311,0.125991,1
-0.392783,2.322121,11.676768,-0.222484,-0.204068,0.292131,1
-1.064586,1.521286,9.759256,1.24467,0.014431,0.023301,1
-0.308059,2.295327,7.137009,0.099871,0.090822,-0.086016,1
-0.949775,1.673221,8.945697,0.240073,0.089974,0.463316,1
-0.420925,3.5587,7.822583,-0.07471,-0.127516,0.136663,1
-0.347278,4.020789,11.411969,0.330453,0.055088,0.140771,1
1.157842,1.465004,12.887001,0.173296,-0.158044,0.078116,1
-0.302371,2.47675,6.753057,0.189837,0.104019,0.185641,1
-0.121697,1.574276,7.322772,0.327476,0.0251,-0.257029,1
-0.236059,2.215692,7.435338,-0.014263,0.164599,-0.027536,1
-0.002395,0.866698,9.298813,0.103649,-0.167398,0.078851,1
-0.901875,0.732277,11.274255,-0.007795,0.005539,0.000618,1
-0.473016,3.117717,6.611302,0.210666,-0.467343,0.201735,1
-0.374371,0.38006,6.944808,0.080235,0.308653,-0.243244,1
-0.010778,2.540966,9.472901,-0.188327,0.148341,-0.08207,1
-0.877775,3.229235,11.109597,0.094128,0.440185,-0.043782,1
-0.123044,3.262316,6.652017,0.081583,0.072862,-0.047892,1
-0.437241,3.078798,8.346194,0.264637,0.077463,-0.306142,1
0.21136,2.744692,11.694731,-0.080055,0.343823,0.56275,1
-0.020208,1.275198,13.180691,1.06009,0.017417,-0.032578,1
-0.398471,3.121758,7.089707,0.124811,0.188766,0.329705,1
0.927471,2.182911,11.369906,-0.499912,0.304445,0.415427,1
-0.792751,0.296084,12.437935,0.252453,-0.013288,0.112532,1
1.891317,0.287103,12.691508,-0.386894,-0.077859,0.109346,1
-0.015268,2.332899,13.032648,0.186679,-0.077617,0.286053,1
-0.967887,4.209397,10.922487,0.230816,-0.066553,-0.019616,1
1.535208,1.257984,13.544434,0.000259,0.010934,-0.042444,1
-0.372426,2.510879,10.465936,-0.161052,-0.073314,0.09899,1
-0.030237,4.204307,10.084828,-0.391801,-0.364563,0.040674,1
0.247286,3.233875,8.374335,-0.453843,0.000499,0.094542,1
0.347727,3.204087,10.433903,-0.085178,0.099209,0.250259,1
1.050216,2.836601,11.427536,0.117527,-0.005797,-0.347602,1
-1.377136,2.932701,9.553134,-0.487547,-0.261307,0.233271,1
0.306263,2.502197,6.16493,0.461371,0.008662,-0.011566,1
0.165406,2.302662,9.370963,-0.02482,-0.099169,0.069255,1
-0.639321,1.502575,12.371623,-0.121099,0.005297,0.614554,1
-0.058977,3.401976,11.115286,0.214086,-0.379067,0.022249,1
1.073118,0.592618,6.707103,-0.058268,0.561481,-0.051418,1
-0.524809,3.135829,8.006101,-0.453908,0.014627,0.046103,1
-0.694705,1.450783,9.302106,-0.312516,0.503687,0.094918,1
-0.385299,3.201393,7.978559,0.105779,-0.09607,-0.396105,1
1.96661,1.467099,9.789044,-0.226273,-0.203184,0.015924,1
-0.125289,2.730023,6.126161,0.218964,-0.152896,0.111101,1
0.088765,5.030589,8.180638,-0.174384,-0.06337,-0.131491,1
-0.739462,3.513494,9.197773,-0.432498,0.388496,0.052601,1
0.712967,0.979114,7.375163,-0.091009,0.058409,-0.363233,1
-0.390688,4.409381,11.611354,-0.414884,-0.007415,-0.204632,1
-0.110321,0.560285,9.989028,-0.464309,0.146877,-0.045507,1
-0.891995,1.720073,9.720037,-0.275681,-0.021153,0.356589,1
0.414189,2.748135,9.002579,0.100893,-0.332885,-0.047454,1
0.2883,3.427273,7.110963,-0.128848,0.066226,-0.453756,1
0.377515,1.033002,10.451865,-0.179656,-0.342764,-0.052833,1
0.108973,3.800746,7.45869,0.053387,0.307251,0.091126,1
0.709824,2.876718,11.565699,-0.725019,-0.383708,0.156446,1
-0.109722,3.116369,12.659624,-0.058518,-0.356533,-0.18828,1
-0.868793,3.457959,11.695479,-0.911438,0.241756,-0.357372,1
1.44734,2.029031,9.888886,-0.111798,-0.060725,0.036931,1
-1.270408,2.96713,11.426488,0.139523,0.048114,0.295485,1
0.272433,2.797233,6.040988,-0.140175,-0.041734,-0.279758,1
0.719105,0.690514,13.02247,-0.075226,-0.49237,0.114097,1
-0.136815,2.206861,6.271508,0.182769,-0.004798,-0.091947,1
-1.733695,2.014511,11.215128,-0.299209,0.127028,0.319883,1
-0.959654,2.647694,9.736353,0.050412,-0.022006,-0.015511,1
-0.617017,2.064058,6.78045,-0.009949,-0.041896,-0.171524,1
-0.538281,1.86587,7.268884,-0.288046,-0.167766,-0.345374,1
-0.209564,3.571872,10.256971,0.106598,-0.388224,0.033281,1
0.392933,2.416425,10.99314,0.191512,-0.043614,0.3801,1
0.089364,2.633623,7.512877,0.070437,-0.114272,0.059638,1
-0.314346,4.065995,9.064999,-0.083761,0.33253,0.219673,1
-0.339195,1.133144,10.688074,-0.640358,-0.155707,-0.505621,1
-0.092358,2.186952,11.577973,-0.048436,-0.093909,0.430274,1
0.679886,0.803529,7.548353,-0.1217,-0.254264,-0.343841,1
-0.505499,3.17849,10.239307,0.05611,0.179692,-0.365468,1
0.126337,1.665736,9.41108,-0.166802,0.104403,0.088231,1
-1.179098,-0.44712,11.548036,-0.550245,0.197132,0.326011,1
0.20672,2.275269,8.319549,-0.000415,-0.075343,0.156872,1
1.409319,1.300645,9.235644,-0.429714,0.415621,-0.181974,1
-1.503324,1.19257,11.224409,0.186462,0.060524,0.121386,1
-0.707429,2.213746,9.75701,0.083131,-0.059464,-0.386795,1
1.685046,3.027454,12.069551,-0.679283,-0.253381,0.030601,1
0.050894,3.711382,7.009174,0.094348,0.089812,0.178349,1
-0.11541,1.733395,13.740676,0.052894,-0.276303,0.023955,1
0.834066,1.747466,10.43031,0.271063,-0.010816,-0.622249,1
-0.433349,3.419489,11.236384,-0.204923,-0.042788,0.082456,1
0.381257,2.607578,7.99248,0.125987,0.015817,-0.197282,1
0.909808,2.01496,11.205398,-0.659429,0.321192,-0.080851,1
-0.059726,1.368454,11.155851,-0.003618,0.112876,0.182432,1
-0.152383,3.23657,7.647297,0.447144,-0.03831,0.129691,1
-0.422571,1.087489,12.416081,-0.483854,0.166186,0.041177,1
0.127684,1.852548,9.192684,0.216035,0.076804,-0.221528,1
-1.118624,0.214055,9.316925,-0.053597,0.027192,-0.01131,1
-0.270787,3.473227,11.029963,-0.140198,-0.197168,0.147818,1
0.333357,0.696651,13.127701,0.244727,0.110655,-0.251452,1
0.717009,1.785038,10.142309,0.293049,0.070949,0.012692,1
0.295486,2.759811,12.977563,-0.718077,-0.542935,0.086939,1
-0.282463,1.849404,10.839858,-0.134016,-0.266207,0.00412,1
-0.453707,3.20753,11.206745,0.020653,-0.007257,0.014108,1
0.263901,0.484991,8.110584,-0.512454,-0.504094,0.457816,1
-0.140408,3.172054,8.147856,-0.146193,-0.053173,0.297735,1
1.066532,2.71715,9.414073,0.475151,0.168675,-0.3661,1
0.107027,4.227808,8.200247,0.166974,-0.244632,0.07471,1
0.030237,0.709075,11.89681,-0.528218,0.112402,-0.133763,1
0.496667,3.335214,12.285402,0.05982,-0.282155,0.165622,1
-0.112416,2.874473,13.07022,0.010629,-0.118722,-0.133506,1
-0.179477,2.259551,6.461463,-0.160406,0.112189,-0.164637,1
-0.036225,3.267106,7.957303,-0.382315,0.711144,0.289718,1
-1.654659,1.752556,10.903027,0.051704,0.546373,0.341884,1
-1.132844,2.136507,9.073981,0.400307,-0.007863,0.821463,1
-1.086441,0.418081,11.323652,0.006621,-0.012998,-0.032604,0
0.310305,3.672313,10.227332,0.134505,-0.433231,-0.226942,1
-0.491428,1.245859,9.861343,0.026428,0.016244,0.021057,1
0.431403,1.296903,7.508835,-0.418754,-0.246167,-0.213766,1
0.12993,3.004402,7.211404,-0.036646,0.071852,-0.394984,1
0.217198,3.264412,12.985047,0.160684,-0.491202,0.307007,1
0.700992,0.853076,10.678644,0.181464,0.025001,-0.688694,1
1.463357,1.776805,7.823631,0.217198,-0.129433,0.290192,1
-0.694556,1.308279,8.376132,0.006939,-0.008959,0.00473,1
0.272733,2.978506,8.096663,-0.108152,-0.433694,-0.600502,1
-0.038021,3.091521,6.703061,0.103731,-0.001885,0.307979,1
-0.914448,2.166295,7.768396,0.149077,0.192346,0.312554,1
-0.369581,2.679428,7.218739,-0.56386,0.241377,-0.157669,1
-0.049248,1.685046,15.271094,-0.020986,0.683242,-0.042959,1
0.558938,1.7072,10.163265,0.208329,0.333756,-0.155223,1
0.674497,1.289568,11.250155,0.123031,-0.014225,-0.01298,1
-0.833317,2.893633,9.340127,0.318912,-0.085788,0.308978,1
0.330962,1.536555,7.491322,-0.261313,0.207615,-0.225585,1
0.193997,3.485801,7.328311,0.432465,0.2941,0.072466,1
-1.096171,3.114723,10.695858,-0.561274,0.186634,0.068626,1
0.159119,2.081871,8.11238,0.167812,-0.006279,-0.018113,1
1.463507,2.065854,8.775052,-0.588474,-0.032907,0.351401,1
0.460742,1.758393,6.729706,0.187966,0.188093,-0.146851,1
1.336122,1.2502,7.232061,0.10241,-0.049754,-0.000804,1
-0.619412,4.191883,10.380464,0.065936,0.080235,-0.026885,1
-0.319885,2.493365,6.407725,0.168738,0.042324,0.281811,1
-0.063917,3.357817,11.004965,0.303758,-0.096969,-0.791432,1
0.453856,4.009113,9.635313,0.325956,-0.075268,0.04531,1
1.2743,1.659599,12.94074,-0.150222,-0.163507,0.177755,1
0.12963,2.323019,5.928422,-0.079714,0.119923,-0.239767,1
-0.374072,0.339045,11.33458,-0.044462,-0.007166,-0.167436,1
0.04311,2.109863,7.300469,-0.220084,-0.34662,0.030651,1
0.055085,2.344724,6.482569,0.11246,-0.121783,0.004679,1
-1.438658,3.993545,10.39648,-0.522497,0.321788,0.01735,1
-0.021106,3.713627,12.311299,-0.151871,-0.247712,0.237732,1
0.449815,2.9095,12.986245,-0.247808,0.060357,-0.109279,1
0.521366,3.179837,11.278596,0.283277,-0.29291,-0.229894,1
0.324825,0.755629,11.321856,0.558716,-0.183666,-0.58026,1
0.251477,2.275418,7.181167,-0.297256,0.273249,0.135051,1
-0.920586,1.414109,9.358239,0.018851,0.004026,0.175056,1
1.970502,1.198558,9.524993,0.451096,-0.089069,-0.33946,1
-0.62525,1.762435,9.719887,0.29926,0.199349,-0.274503,1
0.089514,2.597399,12.022848,-0.215237,-0.098004,-0.311176,1
0.241747,2.47151,8.272098,-0.336877,0.327018,-0.475938,1
0.128583,2.623594,11.653866,0.457788,-0.149495,-0.28804,1
0.582888,2.357597,7.157815,0.00247,0.000668,-0.119472,1
0.017514,0.484243,14.245127,0.203896,0.304054,0.101024,1
1.432371,1.453627,11.026071,-0.039897,-0.120222,0.204459,1
-0.006137,1.878893,11.619886,-0.349199,0.094364,0.106202,1
-0.484991,1.989064,12.345877,-0.095979,-0.163937,-0.156013,1
0.421224,-0.041763,12.660223,-0.230432,0.090865,-0.122599,1
0.440534,1.361569,12.290342,0.357289,0.105633,-0.186065,1
-0.252675,4.04893,8.47313,0.439218,0.565318,0.257882,1
-1.426384,2.913092,9.214239,0.672134,0.451875,0.343747,1
0.956062,1.629811,8.816965,-0.357404,-0.504161,0.056133,1
-0.202229,1.572779,7.052734,0.000911,-0.080181,0.193843,1
-0.463736,3.092868,7.519613,0.234654,0.015625,0.411601,1
-1.249751,2.80367,11.347902,-0.073706,-0.031663,-0.129019,1
-1.200653,2.417323,10.087673,0.300679,0.614027,-0.055613,1
-0.374821,0.718356,11.454031,0.159009,0.229917,-0.186538,1
0.051343,3.32294,10.434052,0.075078,-0.170321,0.041572,1
0.367037,1.19242,7.65553,-0.646067,0.072411,-0.090202,1
0.979264,1.153801,6.368507,0.123773,-0.048771,0.061529,1
0.701591,0.192051,10.477612,0.330334,-0.018763,-0.060942,1
-0.121847,2.539918,6.393654,0.096666,-0.059308,-0.114948,1
0.780028,0.791853,11.07951,-0.074157,0.162755,0.24275,1
-0.569416,3.565136,8.352032,0.027035,-0.463682,0.032824,1
-0.186812,1.859134,9.622141,0.253245,0.520637,0.066071,0
0.167053,3.621569,9.363329,-0.09165,0.073816,-0.318566,1
-0.365989,3.611839,10.590477,0.187112,0.076897,0.406828,1
-0.913251,1.391656,9.137598,0.141771,0.287238,0.232922,1
-0.243244,4.186794,10.994936,0.274758,-0.205517,0.102426,1
0.098196,1.727408,9.749526,-0.208408,-0.073954,0.109552,1
-0.555495,0.594713,9.766291,0.018253,0.036996,-0.011907,0
-0.037123,3.422782,6.273903,-0.386315,0.35311,0.258216,1
-0.449815,-0.623454,12.924573,0.0007,0.037207,-0.088561,1
0.820743,2.748884,12.465029,0.406361,-0.422429,0.293718,1
1.553619,2.913691,11.562106,0.263873,-0.035843,-0.06136,1
-0.500858,3.285518,7.858209,-0.230307,-0.64294,-0.06336,1
1.459016,2.652484,12.837454,-0.356545,-0.074611,-0.23928,1
0.175435,2.919379,6.986422,0.234588,-0.043698,-0.185098,1
-0.776735,2.574347,8.471034,-0.022118,-0.386413,-0.179543,1
-0.187261,-0.906665,11.30554,0.294146,-0.105114,0.187187,1
0.856219,1.820514,8.789722,0.600444,0.112467,0.239406,1
-0.183219,2.304458,7.831714,0.259846,-0.37495,-0.062342,1
-0.41838,1.372945,12.936399,-0.242871,-0.289258,0.093727,1
-0.838407,1.992507,10.286908,-0.28875,-0.46176,-0.025371,1
-0.054936,1.834735,11.01709,0.044473,0.053508,0.003094,1
0.129331,3.847599,7.749535,-0.639274,0.069437,0.252397,1
1.093476,1.26457,9.39177,-0.110807,-0.549128,0.17049,1
1.624871,1.232537,8.916059,0.495155,-0.582029,0.278378,1
0.468825,1.991608,8.02122,0.264024,0.279599,-0.485111,1
1.431473,2.532883,12.948972,-0.102702,-0.451263,-0.222027,1
-0.4808,1.206341,10.288555,0.151877,0.461016,-0.181838,1
-0.273032,3.172054,12.08916,0.053824,0.189302,-0.252076,1
0.61552,3.129392,11.426488,0.16237,0.199916,-0.310004,1
-0.095052,4.160448,10.147548,0.059745,0.258527,0.218116,1
0.439785,2.054029,12.234209,-0.146599,0.116195,0.223344,1
0.304317,3.338358,12.15203,0.024056,-0.628172,-0.844948,1
-0.809367,1.434467,9.702523,0.609366,0.29986,0.331689,1
1.470093,-0.233514,11.165132,0.057302,0.019931,-0.166526,1
-0.145647,1.657354,8.305778,-0.014255,0.38133,-0.29321,1
-0.51448,2.028132,8.835227,0.133181,0.111194,-0.061655,1
1.167572,4.771777,12.458143,-0.91401,0.428189,-0.646477,1
-0.342637,1.989812,9.941576,0.389719,-0.107292,-0.051568,1
-1.100811,3.355422,9.21394,1.118307,-0.176933,0.386599,1
-0.011077,3.509602,8.36251,0.046207,-0.004662,-0.43655,1
0.251926,3.200644,9.261391,0.217654,-0.09057,0.063885,1
0.170046,2.632725,7.235354,0.047471,-0.299361,-0.009176,1
-0.891995,0.959355,10.384206,-0.510893,-0.180175,0.016507,1
0.01901,3.274141,9.259744,0.21839,-0.32607,0.010217,1
-0.212708,2.623445,7.283853,0.473441,-0.071293,0.266813,1
0.233664,2.682122,7.461384,-0.082143,-0.214351,-0.186871,1
0.14924,3.126698,7.99233,0.197421,-0.327766,0.050826,1
0.313897,1.714984,12.07973,0.105843,-0.312482,-0.112589,1
-0.438738,1.913621,9.554182,-0.03325,0.048863,-0.15824,1
0.399968,3.278333,11.44969,-0.166553,-0.492885,-0.068246,1
-0.771496,2.426155,6.997349,0.287885,-0.300094,0.081385,1
-0.49068,2.748584,7.896379,0.01495,0.577407,0.179416,1
-0.401315,2.871628,7.818841,0.165753,0.047049,0.386203,1
-0.869093,1.711391,9.249715,-0.174231,0.100479,0.056363,1
-0.532443,3.687881,8.722362,0.127968,0.170916,-0.133481,1
0.813858,1.138083,11.174113,0.283739,0.014618,0.077339,1
0.971929,0.918939,6.231841,-0.10382,-0.317142,-0.206486,1
0.330064,2.840343,10.876682,-0.620034,0.276648,-0.786382,1
0.479154,0.357008,11.140583,-0.062691,0.109007,0.102283,1
-0.335153,1.87051,12.718302,0.020799,-0.114049,0.113879,1
-0.767304,1.875001,8.052654,0.046763,-0.046722,0.401805,1
0.934806,1.532813,11.601475,-0.461392,-0.240102,-0.066749,1
0.896037,0.085772,10.522518,-0.019541,-0.073002,0.024696,1
-0.816702,0.848136,8.384814,-0.466636,0.37681,0.2115,1
1.031954,0.937351,7.188501,0.010012,0.112687,0.122529,1
1.304088,1.621428,7.978559,-0.209706,-0.04561,0.10443,1
0.161514,2.722089,11.539653,-1.158791,-0.411992,-0.596016,1
0.439935,4.072132,11.082504,0.109713,-0.076052,0.052538,1
-0.892744,1.965114,9.504186,-0.075342,-0.041455,0.117841,1
-0.00479,0.908161,12.474759,-0.281504,-0.067887,0.221452,1
-0.571661,1.149609,8.881181,-0.146132,0.084392,0.147357,1
-0.063318,2.932552,7.873477,-0.033283,0.023269,-0.093973,1
0.496068,1.943858,11.36811,0.379528,-0.307864,-0.30179,1
-1.293011,3.905977,11.205548,0.771841,0.691678,0.231867,1
-1.108595,2.421215,7.961045,-0.005751,0.046638,0.044001,1
1.323398,1.224603,9.946366,0.198172,-0.412242,-0.156617,1
0.095202,3.71258,11.23818,0.278842,-0.00664,0.128757,1
-0.071252,4.516408,8.839867,0.009419,0.056646,-0.174161,1
-0.20687,2.314337,6.588549,-0.143198,0.26266,0.133518,1
-1.095721,2.235002,7.236851,-0.140624,0.312993,0.098988,1
-1.571133,3.926934,11.449241,0.434139,0.310193,0.375727,1
0.181572,3.455115,8.042625,-0.377574,-0.343343,-0.262051,1
-0.127684,1.839525,11.674223,-0.185704,-0.200746,0.259031,1
-0.492326,3.27459,8.423733,0.262222,-0.312134,-1.057854,1
-0.310604,3.009492,7.785759,0.121541,-0.522847,0.444136,1
0.694855,2.252965,14.002781,-0.093185,0.009926,-0.460348,1
0.17798,2.25072,13.355677,-0.395535,-0.55478,-0.114536,1
0.060474,2.409839,7.091803,-0.437448,-0.282539,0.482314,1
-0.736319,2.538272,9.013806,0.333566,-0.406634,0.272878,1
1.054407,0.885558,6.840176,-0.156185,0.055345,-0.199398,1
-1.034948,2.203717,8.946745,-0.367441,-0.780049,0.15609,1
1.171913,0.763712,11.582015,-0.090916,0.278145,-0.060449,1
-0.10583,1.407972,7.146888,0.047312,0.011731,-0.239249,1
0.286205,0.933159,6.743926,0.306703,0.344324,-0.310963,1
-0.23546,2.436334,6.791377,0.25544,-0.364775,0.182401,1
-0.540227,1.08674,8.644075,-0.015007,0.030019,0.09623,1
-1.041085,1.994902,8.3435,-0.080061,-0.165809,0.063198,1
-1.480122,-1.155298,10.206825,-0.035643,-0.016627,0.064577,0
-0.682132,3.147505,11.898906,0.192098,0.100852,-0.006232,1
1.630859,2.660567,13.738131,0.85411,-0.36151,0.416962,1
-0.337099,2.221081,11.548485,0.330369,-0.717176,0.1232,1
-0.600551,1.516047,8.985964,0.159072,0.269278,0.1255,1
-0.244741,2.907254,6.678961,-0.071564,-0.003632,0.398992,1
-0.599952,1.407523,7.542216,-0.106246,-0.167766,0.373101,1
-0.211211,2.228566,7.649692,-0.053499,-0.15516,0.026861,1
1.02911,0.336051,12.507091,0.277683,0.192693,-0.032803,1
0.214803,0.714315,9.389524,0.044762,0.019337,0.02766,1
-0.454754,3.142864,8.204888,0.334607,0.390466,-0.322953,1
-0.71177,1.782793,9.827514,0.027692,-0.435196,-0.254528,1
-0.686323,2.408641,9.667047,0.096207,0.546968,0.338295,1
0.805475,1.483266,11.971805,-0.016164,-0.027604,0.019616,1
-0.901875,1.803749,9.558972,0.014334,-0.027348,-0.425747,1
-0.210462,2.785408,8.4634,0.259568,-0.008152,-0.219064,1
0.849034,0.794099,9.872121,-0.538338,0.328731,-0.276379,1
0.027992,2.096989,9.457932,0.333817,-0.310064,-0.037432,1
-0.38934,3.008294,9.533226,-0.372872,-0.167671,-0.330872,1
0.722248,0.824036,6.336473,0.294627,-0.080475,0.261404,1
-0.555495,1.097667,12.107123,0.247767,-0.062695,0.079978,1
-0.103734,4.374353,9.007219,0.018926,-0.091114,0.140734,1
-0.945883,0.364342,11.040292,-0.053255,-0.010494,0.17394,1
-0.262255,2.458937,7.411238,0.115061,-0.042784,-0.274717,1
0.048948,2.129472,6.971453,-0.5064,-0.306038,0.041704,1
0.642464,2.938839,12.921879,0.065342,-0.113026,0.084802,1
-0.410746,2.016606,9.793684,0.093584,-0.028971,0.070444,1
0.641716,2.590962,11.349848,-0.006321,0.016753,0.171745,1
-0.390987,-0.62046,9.199719,0.210483,-0.351324,0.102189,1
1.791624,2.506538,7.085815,0.307659,-0.106422,0.290262,1
-0.944536,1.358425,10.925181,-0.523801,-0.265033,0.078052,1
-1.104852,2.19279,8.890462,-0.432671,-0.045196,-0.016956,1
