accX,accY,accZ,gyroX,gyroY,gyroZ,Activity
-0.5060745149421426,1.026412475005125,10.094053559359766,0.2173343029758262,0.04095116191082525,0.06239838698535527,0
-0.2118589733322193,2.0215226795712455,8.09961535316173,-0.010822921773794836,0.00477136273613887,-0.04270916976419052,0
-0.5603517555088839,0.5075120080755049,9.887445528486863,0.005547739735742359,-0.01386252489553391,0.015784122678524977,0
-0.7531005824042463,1.626669921636373,9.526832360291207,0.014565888152776912,0.0063482966936292745,-0.0201530892154469,0
-0.7265986473802821,1.898991982010199,9.70357241400799,0.2529900614177879,0.19005471665052978,0.032553648024121626,0
-2.1295363631239903,-0.7408035895059479,13.899883463592385,-0.015026347973400706,-0.2934771813894633,0.15594814145908198,0
-0.5796801533155287,0.5584205571177494,9.8498628845825,0.15114396386468354,-0.19756013429907038,-0.5031199638164461,0
-0.8204768611996348,2.005783161800575,9.475638299151505,0.13324549183592632,0.011439050146022239,0.2433001371587205,0
-0.3911175319267188,2.167683084438196,10.19449544022026,0.011374268763635231,-0.03338157267167077,0.009994935598218707,0
-0.6570341039197222,1.799280969325169,9.589530053608085,0.08861796657063611,0.13170954860451198,-0.11188280252758416,0
-0.4893579164434114,1.3500285857159422,7.612562216736407,-0.05738881352044189,-0.08004853139824156,-0.02110945460177749,0
-0.6972649612989102,1.9780563344436841,9.384432089500736,-0.12440774661607504,0.11156316738846717,0.23203194537688976,0
-0.39795875442578404,1.282176849918664,9.86669697313732,0.12268454387602895,-0.1370932832862593,-0.09585523395655549,0
-0.12370199846186958,1.037415089636709,10.061072308787478,-0.00494270285980437,-0.005443972944390814,0.04419958935803768,0
-0.43754652580421166,1.7298048801579773,9.704197596441883,-0.41731913708434626,0.2588615351564779,-0.3078422229751235,0
-0.5215946784360421,0.5751428950431877,9.833031521825687,-0.0151561633557278,0.01209967609136281,0.010149655370394526,0
-0.6168887106431762,1.0032219785445866,9.397943935118622,-0.3186381411215944,-0.04294483415663831,0.03238177779928403,0
-0.4143373090670497,0.8548926780234338,9.734648667445502,0.020495181650751124,0.011711629367346254,0.018439697953797924,0
-0.6462352221429642,1.8131295442914759,9.38102912166346,-0.09011337309834666,-0.2641901716873668,0.0044896263455509525,0
-0.41123318278682947,0.7258042558512091,9.846674,0.009973929970906615,0.004609897436208627,0.011918642943859546,0
-0.5611502287800759,1.1657223261101464,9.880773494534969,-0.009964685532692839,0.11820049820656865,-0.08615888892464893,0
-0.9203108144255135,1.6963449631376,7.640431745002525,-0.035662046035137354,-0.03615232694871276,-0.09423243455736052,0
-0.196481538859689,1.4031749614075866,9.124728935088855,-0.017849797165582493,-0.00730302892402629,-0.013695845275382033,0
-0.7001736330211421,1.9082888794748334,9.680515462484502,0.022946649958873154,0.10561755542361795,-0.09028383062782563,0
-0.6975641053914472,0.26209342783954376,13.965167065295557,0.03825508121575022,0.014980654372758102,-0.003192666663812977,0
-0.791103056342551,1.8733712395291358,9.715562877194285,0.35308211571626835,0.012045709187092385,0.07311065150232615,0
-0.7559748700975504,0.6350208119891456,8.126791124978208,-0.04944509415126527,-0.011220135757560859,0.03275505494915707,0
-0.4795080420189178,1.1058990753455904,9.808503300210118,-0.46590312344812596,-0.24146091053667298,0.3826919614761583,0
-0.481370512190898,1.4317067046280707,9.609475999123214,0.002997159512455838,-0.018641689669332738,-0.018421813489790072,0
-1.2894194997517894,0.9587676505976885,10.355382450143386,-0.03767817390899767,0.01334330173866099,0.13444069840326964,0
-0.20530261096594482,0.6620169883151155,11.615723816161786,-0.02182067699262059,-0.007599992059081597,0.03595606909823011,0
-0.4476755759934717,1.0751563468141307,9.922988581462265,0.2644312019270724,-0.2140633489432639,-0.5360204293195517,0
-0.804269591457903,1.6544794788300192,9.893889377348247,-0.2295094189252921,0.02978234291844417,0.19608606677777446,0
-0.9516784825586098,1.152564151591476,9.551208146889094,-0.021717368336570363,0.025701860304210206,-0.002673837059410305,0
-0.44986665335905185,1.5872054725458915,9.649970221205326,0.17076664298508204,0.2352769800967241,0.3433523282322946,0
-0.5538123857158586,1.4684486311094578,9.656920094653175,-0.0617453612727244,-0.07056453836312179,0.054105682628876876,0
-0.6281724193837674,1.9260867391857999,9.362436615618162,0.07060937002161362,-0.02301480806548854,0.10491368076514943,0
-0.660356456405585,1.9828505258704852,9.489403010883088,0.17870381639370245,-0.23289864843055097,0.300312425923608,0
-1.026567301746946,0.9866052126168681,10.832339321306714,-0.0696147797611171,0.35492039232185274,0.3109866785545552,0
-0.49678520685018807,1.2927267674790877,9.838956001794239,0.3840439179738458,0.18051504168492136,-0.23758864091835827,0
-0.6946735990939709,1.720313055002523,9.685307074054721,-0.12236202501244045,0.050822348142979895,-0.5565255957284682,0
-0.48235741064981946,1.6143607275560845,9.782311037531697,-0.3441631668162718,0.13549465512327363,-0.29945820137022766,0
-0.7565817824282609,1.312660721423463,9.839698856459401,-0.042633299772494665,0.030569377280542338,-0.10750911877037657,0
-0.6079480248966447,0.6020279532745126,9.808659580130673,0.22039569339256898,0.1683068959114685,0.4144630075262343,0
-0.7100514367241657,1.801922984751552,9.693720389805987,-0.4555491698522789,-0.4294521926508925,-0.05776654233808606,0
-0.45358153008389923,0.22791879199387444,12.059425082390778,0.004885337734424946,0.023349681681372816,0.02446754560945708,0
-0.625958208843316,1.7821149269926748,9.95187386692162,0.31219582993949063,0.7969874074312633,0.24841718289668407,0
-0.44981859201113883,1.066333522955392,9.945134669823272,0.2745299611488385,-0.2109919044319547,-0.5204567934891404,0
-0.554040287728287,2.5056565707647414,8.83350079625324,0.0462498401063593,0.2672665172985788,-0.24607688560003438,0
-1.7273460177492375,1.3420037683372352,8.918331895215022,0.01015503333509296,-0.0026043418826511393,-0.016068673042521447,0
-0.5381133447578377,0.991755260158213,11.62396792549127,-0.003602284501544623,-0.030591678751309043,0.019597034048901285,0
-0.23650135292253754,0.9729596659679678,9.434686101503527,-0.028614808464846847,-0.004774188128731595,0.01650606576364031,0
-0.5804270458208337,0.6097155940577217,9.689880890464257,0.09920375034150113,0.2644221902500674,-0.09043383016088075,0
-0.5243672753313875,1.601004846035641,9.786334789020843,-0.29367524412233736,0.09689386462430938,-0.33635655208774534,0
-0.5426018980414056,0.5152780127375315,9.892956717668651,0.030141723258470084,0.01901655313300371,0.08780490641963427,0
-0.545290316555673,1.2575679765675232,9.826721263786546,0.039169182381263046,-0.41882738479335524,0.0644951388404374,0
-0.6041796665982792,0.46549303512783835,9.786815315065075,0.09313368946370101,0.5978425656535439,0.1416630633063106,0
-2.291074754247726,-0.28282909332705686,12.788242700825432,0.02175910947283955,0.006578856277030093,0.005774694080533075,0
-0.39936706162429175,0.5645385927268878,9.63721791203023,0.009175642002023242,-0.034918886447258046,0.01634293582273493,0
-0.4004194555823748,1.0426393681678867,9.803909497510093,-0.0844700181195164,0.07410170901438222,-0.6231481829573615,0
-1.792701779150143,0.759441857377126,11.577904357523389,0.0235415514074616,-0.03673589304535052,0.025702635450912448,0
-0.5878242959708666,1.1001264655695102,9.780934371343644,0.15108069447276137,0.43603081324527593,0.061557560830880154,0
-0.6488351077739957,0.5049124457554218,11.842297353644913,0.9655433632854197,0.610698612696332,0.3842371416634603,0
-0.9249614577370011,0.2063997595055317,11.590517847689886,-0.012299881411252184,0.03338469771484143,-0.032380738079381355,0
-1.769533811122323,0.554771916746648,12.153354574859346,0.020896824868052763,-0.018506758998391184,0.027407352050479256,0
-1.788904483166707,0.5416520622575343,12.152710802996046,0.05557684884015948,0.012317343550200893,0.018611709314825003,0
-0.7492481206831736,1.887817971960355,9.779228342291228,0.21621834895634023,-0.07410579725381092,-0.12523187932604934,0
-0.5871906762822281,1.1972957459585705,9.713178635598672,0.2514759089872992,0.01749776210359942,0.37327475962342943,0
-0.6959482588187221,1.7292114761593942,9.700310292414866,-0.10959744410095179,0.08446076547993668,-0.5222629548779637,0
-0.6735013682040408,1.0980411086450201,9.255474554312201,-0.425332021844729,0.0861281761583998,0.19241493847462576,0
-0.610811462328336,1.1680477466286143,9.51806825577244,0.1189168404905208,0.2161558772083707,0.2756500580474272,0
-1.277773308481852,0.8330118268544282,9.840331531488065,0.11644199171021741,0.19040258135724353,-0.36887333494807284,0
-0.6618740153822623,1.9298193511675463,9.577700068243216,-1.1451362227273403,-0.2881785782316438,-0.2256817907713546,0
-0.6527196965089695,1.8832161718049203,9.437940986405456,0.08889268747984311,0.0015618481749197222,0.11423268020114821,0
-1.3666881468875045,1.4519695221294298,8.73539057896415,0.0010069644603301758,-0.002025791268354407,-0.0026624148583728954,0
-0.5683295011035879,1.251421422578759,7.621389946721697,-0.03665953396707766,0.011527762522390489,0.03907060989165739,0
-0.7418978291571994,0.5946012351305704,11.2956487149673,0.0008260379080662853,-0.0018880326007700704,-0.041943159101071395,0
-0.5373999980826989,0.7340127080993701,12.84174605689127,-0.030324184102259812,0.055617312711083014,0.05545908876908487,0
-2.009300866236413,1.2779287370452777,11.548892936573854,0.038425126572294466,-0.02611702802810346,-0.05927952281394058,0
-0.5017971198911486,1.193256245424806,9.717217174102219,-0.5446715665158268,-0.11085633794769309,0.5286397997901916,0
-0.4789016796128823,1.0673452769245144,9.800172925189393,-0.23617401721264955,-0.20484109513805326,0.07107836084615315,0
-0.6296222966088514,1.830749286104912,9.62055432009256,0.09953705948972374,0.0009782898217561026,0.04618898079028494,0
-0.2961882822793061,1.0760230009686709,9.929881455067148,0.01961786111285074,-0.002821217042893678,-0.0030989703969011182,0
-0.5040568704737256,1.9243619954185742,9.631217929063519,-0.9420253085498507,-0.03654627685036396,-0.37242608919498454,0
-0.14974154743616697,1.3388928959654705,7.741408835597524,0.1572302876086272,0.08766975932442814,-0.07910636670699847,0
-0.5308355566316963,1.1865013153356123,9.783424635371354,-0.5164038825984566,-0.18197475883841974,0.5120681212406605,0
-0.6829039369425641,1.3929416807323922,9.82851624387947,-0.05562728127669597,-0.490821516286185,-0.5614853207471454,0
-0.4728327919276331,-0.03145077438564947,12.295373185048275,-0.0061052965484693425,0.011074461222943581,0.019414863951158844,0
-0.43371234716125,1.0884033538866857,9.770221264960789,-0.43969343278528566,-0.26848363141704396,0.24020319472699553,0
-0.7802593200033324,1.8638565453478453,9.794767064330541,-0.10717119264712471,0.09724280252286925,0.19006618666109726,0
-0.7037080486277532,1.1445583084900097,9.752935174548215,-0.011574082967720674,0.15105588308394163,-0.5624802988793047,0
-0.6985507475336205,0.9436636746384264,9.847116159351936,-0.15839309599597856,-0.12831042728903536,-0.038258901066751366,0
-0.23654775299053954,1.616786334874722,10.14223836119215,0.17528502810875782,0.3651696590742927,0.2909243326629568,0
-0.618727198050659,0.5092713338042713,9.952336863146838,0.22612444893149417,0.23697906593556814,0.11461736653679451,0
-0.46840143766981535,0.9742063078936567,9.852508091084832,-0.07542949159536627,-0.028579991876751254,0.0461639412952653,0
-0.4979328721929688,2.369816380767906,8.841159556085731,-0.06698635987427398,0.16623894911732695,-0.21020601344784362,0
-0.48577124034387525,1.0972610055165593,9.87326874949139,0.27360042332074047,-0.2656887601429287,-0.5466968222802313,0
-0.3123536715437739,1.2508188261887092,9.644800968797094,-0.0010692980032664108,0.0043842260142773395,0.016118467907256236,0
-0.6653833163772519,1.951507420583916,6.9981361103895185,0.03236715346092311,0.007831712747756533,0.013650989727592187,0
-0.3306064475223929,1.74641667800518,9.685853736013277,0.21574795656100096,-0.5880311661166785,-0.161189572937085,0
-0.4741986920003868,1.7592217018327156,9.532222012317499,-0.16125453112713822,-0.12320267188065681,0.06634777640365712,0
-0.5595794539149542,1.759284457185328,9.660861599981265,0.2817270900647216,-0.1293871256455461,0.28181191362136526,0
-0.42733325828468477,1.062158306759023,10.21934113383179,0.41485607221935084,0.32551504339828696,0.1493558563692643,0
-0.4905466863596001,1.0018638229850216,9.557803968400007,0.004557395216033356,0.0034757294395334724,0.030002362172454722,0
-0.3808929906560027,0.737223455768116,11.507202464671762,-0.014804863038578102,-0.003080969700271911,0.00459798133420538,0
-0.4512428513741547,1.6945196876287634,9.728072758118355,-0.3949592129358092,0.2211547824488602,-0.30527966948211105,0
-0.54645771294243,0.5033031755789761,9.832300677296864,-0.047141181971920534,0.3939273348616403,0.5186243404513359,0
-0.6544750034751392,1.121041583244576,9.769113188478853,-0.020149851703568932,0.14898015895880595,-0.5836588647496436,0
-0.2663573739677347,0.734989950409627,11.544545547483681,0.009066806958918415,-0.011856907767475418,0.02182140232448057,0
-0.45131573946724385,0.9901136435677924,9.775560283668632,-0.02551597132258432,-0.013701672278300082,0.014835773366802068,0
-0.38440288632238606,1.2863894023010136,10.019131552707098,0.3112283168217237,-0.1396732874579991,-0.022921393985846472,0
-0.3327732323574063,1.3229411268848192,10.081516892642588,0.2662010344625046,-0.1882260917947271,-0.035141336942292045,0
-1.294129467949452,1.1994792864369364,8.493041989018241,0.011327228997268683,0.007353556901648258,0.01580141027573824,0
-0.36644749885396033,1.1623279686935681,10.311222602863511,0.5207027193863032,0.5414594485992371,0.20712724015037579,0
-0.3406658218943598,0.8803173253354083,9.715533464559124,-0.036169700138253935,-0.004712653243721871,0.03702966558300776,0
-0.7661967713661884,1.5809961348310835,11.57913285786331,0.00735709382381387,-0.0026188970342964427,0.0024139504338047367,0
-0.5537964150592205,1.2398446018199172,10.105950553741813,0.20655056246310627,-0.10769116539606446,-0.1822976083442212,0
-0.898607600550938,0.6439914197584632,8.179015899941266,-0.03584688242569631,-0.002919503626834838,0.02492854593529345,0
-0.28887539210795893,1.1152094647784492,9.849186400902918,0.0497965645765979,-0.003321897818892152,0.005182375979382063,0
-0.4845640650693404,1.233808131090949,9.711120562571777,-0.014525996552929958,0.01390263558276883,0.027579527092222916,0
-0.33406897247374334,1.7296795703516168,9.730342630606142,0.30848918172081846,-0.2879210308788957,-0.3485002385611333,0
-1.4257543575972158,0.45305345648862094,12.150967398889623,-0.004114922166379556,-0.048251993925904735,-0.04307206008140941,0
-0.3537406173563708,1.3251981664190589,10.082066013607664,0.2755852749125048,-0.1994180999855335,-0.045612989781627866,0
-0.626106646065417,1.2590131225828685,9.908760107118532,-0.5345866519316638,-0.13871469070402417,0.5559220022054994,0
-0.5880432347467486,1.7823469266180758,9.881125889432441,0.06809682459331035,-0.08461231375900227,0.19348904803497996,0
-0.5361121685580221,1.3236521996727995,11.935438182503812,0.04783730874397914,0.023747262498596523,-0.1327284074321764,0
-1.3139211831790856,0.3899567356658825,12.066783802110074,-0.021470079974643418,-0.05842367909953086,0.03559815150313106,0
-0.8429813499811458,0.6537902411180725,11.350283975057557,-0.015019890787314414,-0.004271814049515892,0.008465039257418226,0
-0.6820006803641918,1.772306892467887,9.485986046995734,0.14358903678307094,0.18831797999328656,-0.07021045385309427,0
-0.6548412315379115,1.7114595555541592,9.721708953694904,-0.11938105433412025,0.1193078345512427,-0.7185407457548252,0
-0.8909895532209313,1.1782014096030162,9.535615634513212,-0.009489061693841144,0.022742808040672562,0.0019493486860504457,0
-0.16643603824470699,1.0973822875452257,9.225112504328372,0.027405912590945408,-0.005913298069608115,-0.02853062119148266,0
-1.505233156454343,1.7478521475651267,7.703253716417834,0.5472325499165617,0.1152974033573842,0.1516895707217942,0
-0.5850866070266416,1.0655448650629762,9.706550830366583,0.2588910520022821,0.26446583327110795,0.3640283444473382,0
-1.2786490085470514,1.3615841556587756,7.852410520387612,-0.020571840992499306,0.0029466909096454623,0.011846549144367155,0
-0.47628423764177286,1.0264027569694363,10.075514631757818,0.1880398045893657,0.03762166003540952,0.059394267731241165,0
-0.5724955219637856,1.725080699901788,9.74896850397813,-0.17175157212262487,0.1666277456771642,-0.3354051804792845,0
-1.1150305753005032,0.6935661890101286,10.391298238967932,-0.031139863876982872,0.015600029958751378,0.06765041964090737,0
-0.6408930667617161,0.9116303452340392,10.117620227872692,-0.03942409127224368,-0.0007965351880086366,0.024031027336334783,0
-0.7513461792557594,1.9359433164701083,9.63867424132263,0.16252986612747278,0.20216429215960585,0.11967266187372337,0
-0.2832054817855508,1.0912545194171686,12.248942053415982,0.01539584510647806,-0.028796061770109425,-0.12564196171539266,0
-0.2444120132885263,0.4448747833952514,10.00452008272832,-0.08772123007529617,-0.058947191004635226,-0.027950695329903547,0
-0.4553282745004743,1.8310028147725355,9.592989539982872,-0.044020827140558834,-0.037480157645598436,0.0348239086380607,0
-0.6005859964119534,1.9538543773997026,9.42963073488542,-0.0487300189629737,0.322364910591051,0.19000877267681812,0
-1.203136892761597,2.5116702766819845,7.054041395046589,0.22324176179553412,-0.12609787623282476,-0.1173404654932153,0
-0.5954382733439141,1.8569721300955224,9.575895037037485,0.25371817791090745,0.2904687050027687,-0.0021123767757744993,0
-0.7923293598395544,1.574655597622691,7.303521895560136,-0.009330648322400287,-0.0061222113580699,-0.0002453148588431632,0
-0.17326725825287156,1.273862247244415,9.616442442818242,-0.12879999385522833,-0.0591542534758408,0.2543309453296798,0
-0.650325718698432,1.8569817030873177,9.278043269960023,0.038293766496047967,-0.0650472461200693,0.03959681274931258,0
-0.6559519748834544,1.878813585044978,9.71244866493892,-0.5104280326992542,-0.20282727056443606,0.12091590259420272,0
-0.18609183967481524,1.079713380738699,12.231404982722701,-0.03188597940886395,-0.011340269086026554,-0.08455195801148178,0
-0.6420440459622312,1.964311496390701,9.435946683930577,0.18847386678374187,-0.20920820856104072,0.28285161426433314,0
-0.201362848203895,1.8573986923648664,9.617777012155399,0.2562729005774263,0.5126990066242113,0.05949970736980564,0
-0.8138263183975384,0.619994458963151,12.52247393713171,-0.028697202795752063,0.006439735787153823,-0.004054695131700682,0
-0.49196608592540886,1.0634342950715017,9.828972011793983,-0.007324618920572933,-0.015221362294295389,-0.004184700309599798,0
-0.5005858324097484,1.231671421451124,9.788707498598846,0.2931899368981376,0.00391473786483465,0.014440393573634948,0
-0.09886621267028431,1.5466327727425195,7.414984731881522,-0.040843660716965866,-0.09239193481368788,0.07687463432614727,0
-0.14222015548029115,2.7733257376257456,9.74811609915497,0.08140870078988835,0.12257265831619218,0.12225939767228097,0
-0.6450874269606368,1.8804285718684848,9.546952932123268,-0.5630714618935199,-0.08059328193039497,-0.6725146801507547,0
-0.48193063517230283,0.7945207027989031,9.686707496345942,-0.030757405387643287,-0.009085794575744405,0.01093978530402987,0
-0.400563318769663,0.8432113605934278,11.532834496624945,0.015345475305820424,-0.02194775026122618,0.0127504311499052,0
-0.3637305852576805,0.9332055318186238,9.885175821866957,-0.01799311467381005,-0.0026827757458691877,0.004936447890693139,0
-0.9297053072096226,0.6757485324910423,10.82573443405107,-0.02577060780763476,0.12079010376234273,0.10406375562007938,0
-0.42065993903963583,0.9403130554825987,9.784840167020182,0.02028309564336144,-0.003020078548627371,0.013765696577205559,0
-0.8613925656502841,1.2283091397097194,9.102080483465151,0.07356130704858763,0.012565993959486745,0.10603818696650355,0
-0.40525469992048857,0.7066492070763828,11.390545660679761,0.010736943195674663,-0.004921100197397242,-0.015523261350757336,0
-0.5127640566594172,1.2922173192375463,9.71227803805463,0.09517211692921959,-0.004030279583648783,-0.015753581167221482,0
-1.8128603143948476,1.40798175603933,10.184058646580093,-0.1857687098683153,0.4476882757683993,0.42757557988118716,0
-0.9026533035980137,1.6552906884266265,7.564743927019742,-0.0196530970801182,-0.032838326772416784,-0.07070269773754216,0
-0.6736885539684926,1.7072487157871379,9.246079347151573,0.11097806406661918,-0.1780120739894006,0.0027399749992380387,0
-0.6513981990237157,1.7212106954697526,9.77056633014762,0.37547854559535554,-0.30811002059561066,0.21871180801588963,0
-0.6535729842796577,1.7551448188063545,9.709523976580055,0.3347178145833582,-0.3449391360887841,0.2431362463663011,0
-1.0884961714358763,0.8709925161621799,9.128561711122796,-0.01784179632858446,0.003956696921829636,-0.024672593351889937,0
-1.3556801179352065,1.4315276414227913,7.328044212403118,0.10988222259922165,0.047247848104797555,0.02753009149710975,0
-0.13606952292254287,2.3876322637628244,9.921409422863778,-0.060289673390639606,-0.27733637691437873,0.33223485764252875,0
-0.4913602587687542,1.2598996160031575,9.707509840727132,0.04639684187689352,0.007935517272645357,-0.007610978159770495,0
-0.921983659660529,0.6083738542987809,10.807806809669986,-0.016329603266133544,0.04352350883607947,0.048149992848247336,0
-0.7329969121996216,1.784623505823035,9.598048038652164,0.036909596960271907,0.07661711423775339,-0.10147528551864454,0
-0.23129127343151804,1.128072944416206,9.437545220654519,0.09756896275950648,-0.2519999423482227,-0.5941803959787162,0
-0.5321922724970864,1.6375485234561176,8.221205783923994,-0.02370582151732582,-0.00875111100696891,-0.0016744794779697432,0
-1.0630500791943616,1.0034985731751023,10.793895871305256,-0.07214266149422867,0.3052597668149749,0.29620321919211395,0
-0.34731185306243917,1.8199221163589063,9.730642803961032,0.2892459022151312,0.6105155998051839,0.1675988646972718,0
-0.8576345768893947,0.8797098967335589,9.253084476464672,0.0007261189848161483,0.004306952321580948,-0.014397115174860841,0
-0.524819140217489,0.5626215918150219,9.804349794348122,-0.010462231727287564,0.0171908727171063,0.010275368922586122,0
-0.2976640753483468,0.4315516406098781,11.877293326922274,-0.0033094466010284464,0.017703014179236035,0.031460235482619794,0
-1.1003347040086944,1.5129678973624772,7.951967500172997,-0.011002924236557743,0.0049280964393497405,0.01941812053455129,0
-0.489331006159605,1.1785956058992522,9.718730581191718,0.28216620038646,0.09807042486548942,-0.015038893834044997,0
0.13406518515703414,1.6932225945886281,8.964615195060665,0.4317173358339248,0.5964401927052445,0.4076487559413985,0
-0.3328786374171016,1.0994584531699618,9.402449644797727,-0.008772059509623273,0.038747802255524474,0.002930918966946791,0
-0.5998492680276366,0.5041337570415467,9.89429778896122,-0.00604278896121966,-0.2930378486297375,-0.34614110001023546,0
-0.28956727695486967,1.3519645720213342,8.016304375763205,0.40371614735747374,0.2535103001862793,-0.2037869649797255,0
-0.7242842143943631,1.8201347948611186,6.851686767698474,0.023125661842894153,0.0006510101337789571,0.026112909988645468,0
-0.5949104085563529,1.8250107743309414,9.713363425292028,-0.13906000949800978,-0.3965498726465936,0.2936518501076505,0
0.2300815565199641,1.6234579187590594,6.635324179683292,-0.0010367513936175498,0.023098240734248057,0.03979730844480903,0
-0.6241471155419543,1.878626396078273,9.537013719276354,0.07411253271638374,-0.2760668367794627,0.13482098891093894,0
0.09908233276816379,1.3948731146691897,11.014682888969627,-0.03498256543198917,-0.02317504886773794,0.008849698898748391,0
-0.5758828579352524,0.5765975464604427,9.788560107956751,0.036392506761662294,0.11442966551684661,-0.07029870255781248,0
-0.3676407296969445,1.1988337595304663,12.028193952178075,0.041598012517103225,0.010824602775268196,-0.1513121586312703,0
-0.5014125620479377,0.5647795809293172,9.832256844493301,-0.019339872786364593,-0.003630666101211773,0.024014973696008378,0
-0.6984323517966362,0.9693337890152814,9.391601616991814,-0.06786486075899317,-0.0067119877574055645,0.014540806196521358,0
-0.7188566612688156,1.238139487186859,9.755245420889176,0.12981737756075692,-0.05110374332904502,0.30257399411891484,0
-1.882950506558008,1.0488895711043005,11.408385340521894,0.04443720098259255,-0.04044920955067374,-0.14757354027980277,0
-1.4467592265421445,-0.9117574362049663,10.059100647834837,-0.03422918677157963,-0.017783010945145266,0.06022624485893318,0
-0.28579267296474314,1.1850241656622844,9.12401213108597,-0.04292621917456585,-0.07525035677828273,-0.19747604522633772,0
-1.2805914235532048,1.039482499609697,10.478082164098476,-0.06550365476877515,0.016163057004972038,0.17773039660259723,0
-0.7124877014410651,1.7419965985300034,9.817842893277353,0.5610139356613477,0.18002789951626294,-0.030065151974390577,0
-0.09534474918638855,1.327383224013866,7.557706516335546,-0.011552735671462804,-0.027603358501507583,0.01585915011947672,0
-0.558324980950147,0.5880995613956163,9.781424432588684,0.014511932355776063,0.03422253906320328,-0.019686263386800164,0
-0.9815190919085328,1.6292686503948643,9.220404061702869,-0.28625749836381664,0.16825605335738686,-0.006330866328013392,0
0.22402614320229833,1.8341924331595654,7.905512376812066,-0.0035417375700093857,-0.029857876917887074,0.017811751290202037,0
-0.5612013509363859,1.1447554255032035,9.862200797403903,0.0478896826165042,0.14600250198972686,-0.1582901699735072,0
-0.6025054815769294,0.48214558597448265,9.868190939475102,-0.014284955359004661,0.019347376770025834,0.040311135623648305,0
-0.9380083227051031,0.8630478696528976,9.907591390993415,0.5692960070339045,-0.5405899940588614,0.22648743124066775,0
-0.4069862589765069,1.2730732930033681,9.826842867824412,0.09568722410804828,-0.1257105677792214,-0.10454843821358686,0
-0.6858244539905108,1.8308869769383627,9.779510752913973,-0.08547528880408936,-0.1095264283092447,0.2913149660893908,0
-0.38899149255283083,0.6603484235381895,8.317077531456041,-0.07234969119135695,0.032165177545040884,-0.1274658194566946,0
-0.5771195175997388,1.2729860373039779,7.61133299297148,-0.03598787993417934,0.011825742091884792,0.03854475009187092,0
-0.40658176804863555,0.961359893072665,9.803544034547407,0.014515314071683348,-0.0026035636724642194,0.010223487552145845,0
-0.6150657965832593,1.1847613291907928,9.995494398152829,-0.49383666960212874,-0.18505650641148044,0.5075220414738753,0
-0.745490592291105,1.2035684325652554,11.7051592350944,0.006197742931113991,-0.029829970570772586,0.011938676008135796,0
-0.3014753767556029,1.1061252806360002,9.985271314767296,0.054693122256958465,-0.031125177610900806,-0.0016223073489650339,0
-0.8239203322689318,0.8949414148209572,9.28501270818203,0.0012710928964747964,0.006194452371333003,-0.008968692381018205,0
-0.11535044653883428,1.3784472349752643,6.583294909750816,0.21150727738804168,0.04935303374917847,0.37958760867903474,0
-0.7037602450135376,1.730589239988544,9.822004780651078,0.598817512066065,0.2108191495563953,-0.01326967836842724,0
-0.5390983410630072,1.496806725002003,9.498575449580011,-0.015391519946304232,-0.00806911052892685,-0.021453068330418032,0
-0.6057744581204101,0.603731274673894,9.86748992079163,0.029413827998690658,-0.000936546651817705,-0.004920590599296866,0
-0.6850936091942371,1.807046264190449,9.638683529241327,0.023346833508164917,0.10543869339697363,-0.1424728631038192,0
-1.1068366012100679,0.010106599673797956,11.66849442260344,0.020461730212814194,0.009499684238468245,-0.025889903607211724,0
0.04485086933170466,0.9330029076300137,11.130809119762533,-0.01602609934296317,0.0057939581106879,0.024986489684162873,0
-0.5585523117396967,0.5875683075652701,9.782640092778482,0.014211414480814522,0.033999748494767064,-0.020311167270956543,0
-0.5041951153126835,1.2621664438397078,10.101252514499945,0.22223335057824423,-0.12992578833640353,-0.14988106821622016,0
-1.8835833021987216,1.2952208569470296,9.235630406918437,0.007852172856873191,-0.010505997333641345,-0.00484946301036179,0
-0.6626104293163505,1.0271686354127003,9.785977562085774,0.0644662627858945,0.015090316161787415,0.019857499813952177,0
-0.5387789749460403,1.7671009528208577,9.469659756537776,-0.15362538419002547,-0.18434593665299642,0.05207777228828219,0
-0.6604620011439252,1.7457568523763578,9.298749048549245,0.025597679650624247,-0.22133615269238527,0.003192837077326714,0
-0.6585339343599963,1.0647175205772477,9.837891334961535,-0.3239164749095172,-0.13228425419869522,-0.30820584461288375,0
-0.5262338528042125,1.7791524779181191,9.503499789131359,-0.17703526467693947,-0.0549440972495074,0.06587557415041184,0
0.08616042121008485,0.9334634717068577,11.06071662051665,-0.0393853432297138,-0.03705665285981796,0.026831514913844976,0
-1.2834091476500205,0.8277175272578801,9.815708467948546,0.12079838297243808,0.21432209619774456,-0.35317687689923405,0
-0.6472864672591834,1.2189920592926882,10.022955411249775,-0.5056827208093583,-0.1643334020807431,0.5287392358981651,0
-0.4679450870948705,0.7717841880597006,9.716204831897803,-0.027079843367958073,-0.0061821769688142295,0.009263121698935905,0
-0.6064247549074522,0.6048045876380284,9.851668823779425,0.02345841959068455,-0.012188653913322694,0.007659017336604572,0
-0.6400114837520138,0.5302256046669093,9.923055421734169,0.01418458264780671,0.008295198683215573,0.018440798391814242,0
-1.7627016268103888,0.5389168500694174,12.114855871196129,0.01614985357853634,-0.019326296546497312,0.07284386995359515,0
